HPO,parent,HPO_name
HP:0032690,HP:0032681,Focal aware cognitive seizure with dyscalculia/acalculia
HP:0032684,HP:0032681,Focal aware cognitive seizure with auditory agnosia
HP:0032684,HP:0032681,Focal aware cognitive seizure with auditory agnosia
HP:0032684,HP:0032681,Focal aware cognitive seizure with auditory agnosia
HP:0032684,HP:0032681,Focal aware cognitive seizure with auditory agnosia
HP:0032684,HP:0032681,Focal aware cognitive seizure with auditory agnosia
HP:0032684,HP:0032681,Focal aware cognitive seizure with auditory agnosia
HP:0032684,HP:0032681,Focal aware cognitive seizure with auditory agnosia
HP:0032684,HP:0032681,Focal aware cognitive seizure with auditory agnosia
HP:0032871,HP:0032681,Focal aware cognitive seizure with hallucination
HP:0032871,HP:0032681,Focal aware cognitive seizure with hallucination
HP:0032871,HP:0032681,Focal aware cognitive seizure with hallucination
HP:0032871,HP:0032681,Focal aware cognitive seizure with hallucination
HP:0032871,HP:0032681,Focal aware cognitive seizure with hallucination
HP:0032871,HP:0032681,Focal aware cognitive seizure with hallucination
HP:0032871,HP:0032681,Focal aware cognitive seizure with hallucination
HP:0032871,HP:0032681,Focal aware cognitive seizure with hallucination
HP:0032883,HP:0032681,Focal aware cognitive seizure with deja vu/jamais vu
HP:0032883,HP:0032681,Focal aware cognitive seizure with deja vu/jamais vu
HP:0032883,HP:0032681,Focal aware cognitive seizure with deja vu/jamais vu
HP:0032883,HP:0032681,Focal aware cognitive seizure with deja vu/jamais vu
HP:0032883,HP:0032681,Focal aware cognitive seizure with deja vu/jamais vu
HP:0032883,HP:0032681,Focal aware cognitive seizure with deja vu/jamais vu
HP:0032883,HP:0032681,Focal aware cognitive seizure with deja vu/jamais vu
HP:0032883,HP:0032681,Focal aware cognitive seizure with deja vu/jamais vu
HP:0032709,HP:0032681,Focal aware cognitive seizure with dysgraphia/agraphia
HP:0032709,HP:0032681,Focal aware cognitive seizure with dysgraphia/agraphia
HP:0032709,HP:0032681,Focal aware cognitive seizure with dysgraphia/agraphia
HP:0032709,HP:0032681,Focal aware cognitive seizure with dysgraphia/agraphia
HP:0032709,HP:0032681,Focal aware cognitive seizure with dysgraphia/agraphia
HP:0032709,HP:0032681,Focal aware cognitive seizure with dysgraphia/agraphia
HP:0032709,HP:0032681,Focal aware cognitive seizure with dysgraphia/agraphia
HP:0032709,HP:0032681,Focal aware cognitive seizure with dysgraphia/agraphia
HP:0032876,HP:0032681,Focal aware cognitive seizure with conduction dysphasia/aphasia
HP:0032876,HP:0032681,Focal aware cognitive seizure with conduction dysphasia/aphasia
HP:0032876,HP:0032681,Focal aware cognitive seizure with conduction dysphasia/aphasia
HP:0032876,HP:0032681,Focal aware cognitive seizure with conduction dysphasia/aphasia
HP:0032876,HP:0032681,Focal aware cognitive seizure with conduction dysphasia/aphasia
HP:0032876,HP:0032681,Focal aware cognitive seizure with conduction dysphasia/aphasia
HP:0032876,HP:0032681,Focal aware cognitive seizure with conduction dysphasia/aphasia
HP:0032876,HP:0032681,Focal aware cognitive seizure with conduction dysphasia/aphasia
HP:0032848,HP:0032681,Focal aware cognitive seizure with neglect
HP:0032848,HP:0032681,Focal aware cognitive seizure with neglect
HP:0032848,HP:0032681,Focal aware cognitive seizure with neglect
HP:0032848,HP:0032681,Focal aware cognitive seizure with neglect
HP:0032848,HP:0032681,Focal aware cognitive seizure with neglect
HP:0032848,HP:0032681,Focal aware cognitive seizure with neglect
HP:0032848,HP:0032681,Focal aware cognitive seizure with neglect
HP:0032848,HP:0032681,Focal aware cognitive seizure with neglect
HP:0032706,HP:0032681,Focal aware cognitive seizure with left-right confusion
HP:0032706,HP:0032681,Focal aware cognitive seizure with left-right confusion
HP:0032706,HP:0032681,Focal aware cognitive seizure with left-right confusion
HP:0032706,HP:0032681,Focal aware cognitive seizure with left-right confusion
HP:0032706,HP:0032681,Focal aware cognitive seizure with left-right confusion
HP:0032706,HP:0032681,Focal aware cognitive seizure with left-right confusion
HP:0032706,HP:0032681,Focal aware cognitive seizure with left-right confusion
HP:0032706,HP:0032681,Focal aware cognitive seizure with left-right confusion
HP:0032710,HP:0032681,Focal aware cognitive seizure with receptive dysphasia/aphasia
HP:0032710,HP:0032681,Focal aware cognitive seizure with receptive dysphasia/aphasia
HP:0032710,HP:0032681,Focal aware cognitive seizure with receptive dysphasia/aphasia
HP:0032710,HP:0032681,Focal aware cognitive seizure with receptive dysphasia/aphasia
HP:0032710,HP:0032681,Focal aware cognitive seizure with receptive dysphasia/aphasia
HP:0032710,HP:0032681,Focal aware cognitive seizure with receptive dysphasia/aphasia
HP:0032710,HP:0032681,Focal aware cognitive seizure with receptive dysphasia/aphasia
HP:0032710,HP:0032681,Focal aware cognitive seizure with receptive dysphasia/aphasia
HP:0032688,HP:0032681,Focal aware cognitive seizure with dissociation
HP:0032688,HP:0032681,Focal aware cognitive seizure with dissociation
HP:0032688,HP:0032681,Focal aware cognitive seizure with dissociation
HP:0032688,HP:0032681,Focal aware cognitive seizure with dissociation
HP:0032688,HP:0032681,Focal aware cognitive seizure with dissociation
HP:0032688,HP:0032681,Focal aware cognitive seizure with dissociation
HP:0032688,HP:0032681,Focal aware cognitive seizure with dissociation
HP:0032688,HP:0032681,Focal aware cognitive seizure with dissociation
HP:0032686,HP:0032681,Focal aware cognitive seizure with memory impairment
HP:0032686,HP:0032681,Focal aware cognitive seizure with memory impairment
HP:0032686,HP:0032681,Focal aware cognitive seizure with memory impairment
HP:0032686,HP:0032681,Focal aware cognitive seizure with memory impairment
HP:0032686,HP:0032681,Focal aware cognitive seizure with memory impairment
HP:0032686,HP:0032681,Focal aware cognitive seizure with memory impairment
HP:0032686,HP:0032681,Focal aware cognitive seizure with memory impairment
HP:0032686,HP:0032681,Focal aware cognitive seizure with memory impairment
HP:0032708,HP:0032681,Focal aware cognitive seizure with anomia
HP:0032708,HP:0032681,Focal aware cognitive seizure with anomia
HP:0032708,HP:0032681,Focal aware cognitive seizure with anomia
HP:0032708,HP:0032681,Focal aware cognitive seizure with anomia
HP:0032708,HP:0032681,Focal aware cognitive seizure with anomia
HP:0032708,HP:0032681,Focal aware cognitive seizure with anomia
HP:0032708,HP:0032681,Focal aware cognitive seizure with anomia
HP:0032708,HP:0032681,Focal aware cognitive seizure with anomia
HP:0032850,HP:0032681,Focal aware cognitive seizure with expressive dysphasia/aphasia
HP:0032850,HP:0032681,Focal aware cognitive seizure with expressive dysphasia/aphasia
HP:0032850,HP:0032681,Focal aware cognitive seizure with expressive dysphasia/aphasia
HP:0032850,HP:0032681,Focal aware cognitive seizure with expressive dysphasia/aphasia
HP:0032850,HP:0032681,Focal aware cognitive seizure with expressive dysphasia/aphasia
HP:0032850,HP:0032681,Focal aware cognitive seizure with expressive dysphasia/aphasia
HP:0032850,HP:0032681,Focal aware cognitive seizure with expressive dysphasia/aphasia
HP:0032850,HP:0032681,Focal aware cognitive seizure with expressive dysphasia/aphasia
HP:0032707,HP:0032681,Focal aware cognitive seizure with dyslexia/alexia
HP:0032707,HP:0032681,Focal aware cognitive seizure with dyslexia/alexia
HP:0032707,HP:0032681,Focal aware cognitive seizure with dyslexia/alexia
HP:0032707,HP:0032681,Focal aware cognitive seizure with dyslexia/alexia
HP:0032707,HP:0032681,Focal aware cognitive seizure with dyslexia/alexia
HP:0032707,HP:0032681,Focal aware cognitive seizure with dyslexia/alexia
HP:0032707,HP:0032681,Focal aware cognitive seizure with dyslexia/alexia
HP:0032707,HP:0032681,Focal aware cognitive seizure with dyslexia/alexia
HP:0032690,HP:0032691,Focal aware cognitive seizure with dyscalculia/acalculia
HP:0032690,HP:0032691,Focal aware cognitive seizure with dyscalculia/acalculia
HP:0032690,HP:0032691,Focal aware cognitive seizure with dyscalculia/acalculia
HP:0032690,HP:0032691,Focal aware cognitive seizure with dyscalculia/acalculia
HP:0032690,HP:0032691,Focal aware cognitive seizure with dyscalculia/acalculia
HP:0032690,HP:0032691,Focal aware cognitive seizure with dyscalculia/acalculia
HP:0032690,HP:0032691,Focal aware cognitive seizure with dyscalculia/acalculia
HP:0032690,HP:0032691,Focal aware cognitive seizure with dyscalculia/acalculia
HP:0032802,HP:0032691,Focal impaired awareness cognitive seizure with dyscalculia/acalculia
HP:0032802,HP:0032691,Focal impaired awareness cognitive seizure with dyscalculia/acalculia
HP:0032802,HP:0032691,Focal impaired awareness cognitive seizure with dyscalculia/acalculia
HP:0032802,HP:0032691,Focal impaired awareness cognitive seizure with dyscalculia/acalculia
HP:0032802,HP:0032691,Focal impaired awareness cognitive seizure with dyscalculia/acalculia
HP:0032802,HP:0032691,Focal impaired awareness cognitive seizure with dyscalculia/acalculia
HP:0032802,HP:0032691,Focal impaired awareness cognitive seizure with dyscalculia/acalculia
HP:0032802,HP:0032691,Focal impaired awareness cognitive seizure with dyscalculia/acalculia
HP:0032802,HP:0032691,Focal impaired awareness cognitive seizure with dyscalculia/acalculia
HP:0032802,HP:0032691,Focal impaired awareness cognitive seizure with dyscalculia/acalculia
HP:0032707,HP:0032694,Focal aware cognitive seizure with dyslexia/alexia
HP:0032707,HP:0032694,Focal aware cognitive seizure with dyslexia/alexia
HP:0032707,HP:0032694,Focal aware cognitive seizure with dyslexia/alexia
HP:0032707,HP:0032694,Focal aware cognitive seizure with dyslexia/alexia
HP:0032707,HP:0032694,Focal aware cognitive seizure with dyslexia/alexia
HP:0032707,HP:0032694,Focal aware cognitive seizure with dyslexia/alexia
HP:0032707,HP:0032694,Focal aware cognitive seizure with dyslexia/alexia
HP:0032707,HP:0032694,Focal aware cognitive seizure with dyslexia/alexia
HP:0032870,HP:0032694,Focal impaired awareness cognitive seizure with dyslexia/alexia
HP:0032870,HP:0032694,Focal impaired awareness cognitive seizure with dyslexia/alexia
HP:0032870,HP:0032694,Focal impaired awareness cognitive seizure with dyslexia/alexia
HP:0032870,HP:0032694,Focal impaired awareness cognitive seizure with dyslexia/alexia
HP:0032870,HP:0032694,Focal impaired awareness cognitive seizure with dyslexia/alexia
HP:0032870,HP:0032694,Focal impaired awareness cognitive seizure with dyslexia/alexia
HP:0032870,HP:0032694,Focal impaired awareness cognitive seizure with dyslexia/alexia
HP:0032870,HP:0032694,Focal impaired awareness cognitive seizure with dyslexia/alexia
HP:0032870,HP:0032694,Focal impaired awareness cognitive seizure with dyslexia/alexia
HP:0032870,HP:0032694,Focal impaired awareness cognitive seizure with dyslexia/alexia
HP:0032684,HP:0032685,Focal aware cognitive seizure with auditory agnosia
HP:0032684,HP:0032685,Focal aware cognitive seizure with auditory agnosia
HP:0032684,HP:0032685,Focal aware cognitive seizure with auditory agnosia
HP:0032684,HP:0032685,Focal aware cognitive seizure with auditory agnosia
HP:0032684,HP:0032685,Focal aware cognitive seizure with auditory agnosia
HP:0032684,HP:0032685,Focal aware cognitive seizure with auditory agnosia
HP:0032684,HP:0032685,Focal aware cognitive seizure with auditory agnosia
HP:0032684,HP:0032685,Focal aware cognitive seizure with auditory agnosia
HP:0032874,HP:0032685,Focal impaired awareness cognitive seizure with auditory agnosia
HP:0032874,HP:0032685,Focal impaired awareness cognitive seizure with auditory agnosia
HP:0032874,HP:0032685,Focal impaired awareness cognitive seizure with auditory agnosia
HP:0032874,HP:0032685,Focal impaired awareness cognitive seizure with auditory agnosia
HP:0032874,HP:0032685,Focal impaired awareness cognitive seizure with auditory agnosia
HP:0032874,HP:0032685,Focal impaired awareness cognitive seizure with auditory agnosia
HP:0032874,HP:0032685,Focal impaired awareness cognitive seizure with auditory agnosia
HP:0032874,HP:0032685,Focal impaired awareness cognitive seizure with auditory agnosia
HP:0032874,HP:0032685,Focal impaired awareness cognitive seizure with auditory agnosia
HP:0032874,HP:0032685,Focal impaired awareness cognitive seizure with auditory agnosia
HP:0032850,HP:0032702,Focal aware cognitive seizure with expressive dysphasia/aphasia
HP:0032850,HP:0032702,Focal aware cognitive seizure with expressive dysphasia/aphasia
HP:0032850,HP:0032702,Focal aware cognitive seizure with expressive dysphasia/aphasia
HP:0032850,HP:0032702,Focal aware cognitive seizure with expressive dysphasia/aphasia
HP:0032850,HP:0032702,Focal aware cognitive seizure with expressive dysphasia/aphasia
HP:0032850,HP:0032702,Focal aware cognitive seizure with expressive dysphasia/aphasia
HP:0032850,HP:0032702,Focal aware cognitive seizure with expressive dysphasia/aphasia
HP:0032850,HP:0032702,Focal aware cognitive seizure with expressive dysphasia/aphasia
HP:0032886,HP:0032702,Focal impaired awareness cognitive seizure with expressive dysphasia/aphasia
HP:0032886,HP:0032702,Focal impaired awareness cognitive seizure with expressive dysphasia/aphasia
HP:0032886,HP:0032702,Focal impaired awareness cognitive seizure with expressive dysphasia/aphasia
HP:0032886,HP:0032702,Focal impaired awareness cognitive seizure with expressive dysphasia/aphasia
HP:0032886,HP:0032702,Focal impaired awareness cognitive seizure with expressive dysphasia/aphasia
HP:0032886,HP:0032702,Focal impaired awareness cognitive seizure with expressive dysphasia/aphasia
HP:0032886,HP:0032702,Focal impaired awareness cognitive seizure with expressive dysphasia/aphasia
HP:0032886,HP:0032702,Focal impaired awareness cognitive seizure with expressive dysphasia/aphasia
HP:0032886,HP:0032702,Focal impaired awareness cognitive seizure with expressive dysphasia/aphasia
HP:0032886,HP:0032702,Focal impaired awareness cognitive seizure with expressive dysphasia/aphasia
HP:0032882,HP:0032756,Focal impaired awareness cognitive seizure with deja vu/jamais vu
HP:0032882,HP:0032756,Focal impaired awareness cognitive seizure with deja vu/jamais vu
HP:0032882,HP:0032756,Focal impaired awareness cognitive seizure with deja vu/jamais vu
HP:0032882,HP:0032756,Focal impaired awareness cognitive seizure with deja vu/jamais vu
HP:0032882,HP:0032756,Focal impaired awareness cognitive seizure with deja vu/jamais vu
HP:0032882,HP:0032756,Focal impaired awareness cognitive seizure with deja vu/jamais vu
